filename	result	size	alternatives
23039870.N04.txt	none	0	[]
21084810.N05.txt	מנגד, לעמדת המשיבה, דין הערעור להידחות	2	"['מנגד, לעמדת המשיבה, דין הערעור להידחות', ""סוף דבר: נוכח כל האמור לעיל, לוּ תישמע דעתי, אציע לקבוע כי כליפה רשאי להשיג על ההחלטה המחייבת אותו בתשלום הוצאות, עוד קודם לסיום ההליך הפלילי, בדרך של הגשת בקשת רשות ערעור 'אזרחית'""]"
23015190.E02.txt	אשר על כן, העתירה נדחית	1	['אשר על כן, העתירה נדחית']
23056870.E03.txt	אשר על כן, העתירה נדחית	1	['אשר על כן, העתירה נדחית']
23032080.E02.txt	אשר על כן, העתירה נדחית	1	['אשר על כן, העתירה נדחית']
23037670.E03.txt	אשר על כן, העתירה נדחית	1	['אשר על כן, העתירה נדחית']
23055720.E03.txt	אשר על כן, העתירה נדחית	1	['אשר על כן, העתירה נדחית']
21069340.C11.txt	איני רואה לטעת מסמרות בסוגיה זו שכן בנסיבות שלפנינו, על רקע הטעמים אותם מפרט חברי, אני מצטרף למסקנתו כי דין הערעור להידחות	1	['איני רואה לטעת מסמרות בסוגיה זו שכן בנסיבות שלפנינו, על רקע הטעמים אותם מפרט חברי, אני מצטרף למסקנתו כי דין הערעור להידחות']
21026470.C08.txt	none	0	[]
22019690.E17.txt	דין הערעור להידחות	1	['דין הערעור להידחות']
23041640.E02.txt	אשר על כן, העתירה נדחית	2	['אשר על כן, העתירה נדחית', 'עמדת המשיבים 3-2 (להלן: המשיבים) היא כי דין העתירה להידחות בהעדר עילה להתערבות שיפוטית בצו השני, אשר הוצא מטעמי בטחון החלטיים ולאחר שנמצא כי אין דרך אחרת למנוע את הסיכון הגבוה הנשקף מן העותר לביטחון האזור ולשלום הציבור']
22011950.J09.txt	none	0	[]
22087080.V02.txt	העתירה נדחית	3	['העתירה נדחית', 'הובהר כי על פי עמדת הגורמים המוסמכים לכך, אין די בראיות שנתפסו כדי להעמיד את העותר לדין פלילי בעבירה של הכנה למעשה טרור וכי בשל מסוכנותו הרבה לבטחון האזור, בהינתן מכלול החומר המודיעיני שנאסף בעניינו, הוחלט על מעצרו המנהלי', 'בהסכמת העותר עיינו בחומר מודיעיני חסוי וכן ביקשנו הבהרות מאת גורמי הבטחון הנוכחים בדיון, בין היתר, בשאלה מדוע לאחר החקירה המשטרתית הוחלט שלא להעמידו לדין פלילי וכן באשר למצבו הבריאותי']
23047840.N02.txt	none	0	[]
23045270.Y01.txt	העתירה נדחית איפוא בזאת	2	['העתירה נדחית איפוא בזאת', 'דין העתירה להידחות על הסף']
21080130.F05.txt	none	0	[]
22021170.O05.txt	none	0	[]
21047750.J04.txt	"המערער יתייצב לשאת בעונש המאסר בפועל שהוטל עליו ביום 3.4.2022 עד השעה 10:00 בכלא ""אוהלי קידר"", או על פי החלטת שירות בתי הסוהר, כשברשותו תעודת זהות או דרכון"	1	"['המערער יתייצב לשאת בעונש המאסר בפועל שהוטל עליו ביום 3.4.2022 עד השעה 10:00 בכלא ""אוהלי קידר"", או על פי החלטת שירות בתי הסוהר, כשברשותו תעודת זהות או דרכון']"
21083220.W05.txt	none	0	[]
22005790.X03.txt	none	0	[]
23056340.V01.txt	עיינתי בטענות המערער ובאתי לידי מסקנה כי דין הערעור להידחות, משלא עלה בידי המערער לבסס את קיומו של חשש ממשי למשוא פנים מצד המותב	1	['עיינתי בטענות המערער ובאתי לידי מסקנה כי דין הערעור להידחות, משלא עלה בידי המערער לבסס את קיומו של חשש ממשי למשוא פנים מצד המותב']
22018100.M01.txt	"כאמור, המשיבה הודתה במעשים במסגרת הסדר טיעון שלא כלל הסכמה לעניין העונש, אך הוסכם כי רכיב החילוט יעמוד על סך 1,400,000 ש""ח"	1	"['כאמור, המשיבה הודתה במעשים במסגרת הסדר טיעון שלא כלל הסכמה לעניין העונש, אך הוסכם כי רכיב החילוט יעמוד על סך 1,400,000 ש""ח']"
21031870.J02.txt	סוף דבר: אין מקום להתערב בעונש אשר בית המשפט המחוזי גזר על המערער, למעט התיקון שעלינו לעשות בעונש פסילת רישיון הנהיגה, בהתחשב באורכה של תקופת המאסר בפועל	1	['סוף דבר: אין מקום להתערב בעונש אשר בית המשפט המחוזי גזר על המערער, למעט התיקון שעלינו לעשות בעונש פסילת רישיון הנהיגה, בהתחשב באורכה של תקופת המאסר בפועל']
23024270.X06.txt	אשר על כן, העתירה נדחית	3	['אשר על כן, העתירה נדחית', 'המשיבים טענו בתגובתם המקדמית כי דין העתירה להידחות על הסף מחמת אי-מיצוי הליכים ובשל היותה של העתירה מוקדמת, זאת משעה שנתקבלה החלטה לסגור את תיק החקירה שבמוקד העתירה, והחלטה זו לא נתקפה בערר כדין', 'דין העתירה להידחות על הסף מחמת אי מיצוי הליכים ובשל היותה מוקדמת']
23030550.E03.txt	אשר על כן, העתירה נדחית	1	['אשר על כן, העתירה נדחית']
20079850.J20.txt	המשיבה מנגד טענה כי דין הערעור להידחות	2	['המשיבה מנגד טענה כי דין הערעור להידחות', 'לאחר שעיינתי בטענות הצדדים ובחומר הראיות שהוגש לבית המשפט המחוזי במשפט החוזר, ולאחר ששמעתי את טיעוני הצדדים בדיון שהתקיים בפנינו – הגעתי לכלל מסקנה כי דין הערעור להידחות, וכך אציע לחברי ולחברתי לעשות']
22006520.E13.txt	המערער ישא בהוצאות כל אחת מהמשיבות בסך 10,000 ₪	3	['המערער ישא בהוצאות כל אחת מהמשיבות בסך 10,000 ₪', 'דין הערעור להידחות', 'ביני לביני אף הוחלט על אחסון מטוס ראש הממשלה בבסיס נבטים, כך שהלכה למעשה, הפרויקט לא יצא לפועל']
23079140.P04.txt	על כן, נראה כי לאחר שיתייצבו העותרים לתחילת ריצוי עונשם, יוכלו לפנות לגורמים המוסמכים בבקשה להעבירם לרצות את עונש המאסר בישראל	1	['על כן, נראה כי לאחר שיתייצבו העותרים לתחילת ריצוי עונשם, יוכלו לפנות לגורמים המוסמכים בבקשה להעבירם לרצות את עונש המאסר בישראל']
21061220.O04.txt	none	0	[]
22017790.J10.txt	none	0	[]
21003770.Z17.txt	none	0	[]
21007530.N04.txt	"המערער יתייצב לשאת בעונש המאסר בפועל שהוטל עליו ביום 27.12.2022 עד השעה 10:00 בימ""ר ניצן, או במקום אחר על פי החלטת שירות בתי הסוהר, כשברשותו תעודת זהות או דרכון"	1	"['המערער יתייצב לשאת בעונש המאסר בפועל שהוטל עליו ביום 27.12.2022 עד השעה 10:00 בימ""ר ניצן, או במקום אחר על פי החלטת שירות בתי הסוהר, כשברשותו תעודת זהות או דרכון']"
22009010.M03.txt	סוף דבר: אציע לחברותיי להעמיד את עונש המאסר בפועל שייגזר על המשיב בגין העבירות נושא כתב האישום המתוקן על 22 חודשים בניכוי ימי מעצרו	2	['סוף דבר: אציע לחברותיי להעמיד את עונש המאסר בפועל שייגזר על המשיב בגין העבירות נושא כתב האישום המתוקן על 22 חודשים בניכוי ימי מעצרו', 'לאחר ששקלנו את נימוקי הערעור והאזנו לטיעוני הצדדים בדיון שהתקיים לפנינו, הגענו למסקנה כי דין הערעור להתקבל']
23039100.E02.txt	אשר על כן, העתירה נדחית	2	['אשר על כן, העתירה נדחית', 'עמדת המשיבים 3-2 (להלן: המשיבים) היא כי דין העתירה להידחות בהעדר עילה להתערבות שיפוטית בצו השלישי, אשר הוצא מטעמי בטחון החלטיים ולאחר שנמצא כי אין דרך אחרת למנוע את הסיכון הגבוה הנשקף מהעותר לביטחון האזור ולשלום הציבור']
23048800.E02.txt	אשר על כן, העתירה נדחית	1	['אשר על כן, העתירה נדחית']
23006520.G01.txt	מקרה זה אינו בא בקהל אותם מקרים חריגים המצדיקים את התערבותה של ערכאת הערעור, ועל כן דין הערעור להידחות; ואבאר	3	['מקרה זה אינו בא בקהל אותם מקרים חריגים המצדיקים את התערבותה של ערכאת הערעור, ועל כן דין הערעור להידחות; ואבאר', 'המשיבה מצדה טוענת כי דין הערעור להידחות', 'לאחר ששקלתי את טענות הצדדים, אלו שבכתב ואלו שבעל-פה, הגעתי לכלל מסקנה כי דין הערעור להידחות']
23055340.J02.txt	none	0	[]
22024340.F06.txt	none	0	[]
23024280.F01.txt	"העותר יישא בהוצאות לטובת אוצר המדינה בסך של 5,000 ש""ח"	2	"['העותר יישא בהוצאות לטובת אוצר המדינה בסך של 5,000 ש""ח', 'דין העתירה להידחות על הסף בשל המתכונת בה הוגשה']"
22004310.V04.txt	המשיבה, מצדה, סבורה כי דין הערעור להידחות באשר לשיטתה, נסיבותיו האישיות של המערער, לרבות עברו הנקי, נלקחו בחשבון עת נגזר דינו	3	"['המשיבה, מצדה, סבורה כי דין הערעור להידחות באשר לשיטתה, נסיבותיו האישיות של המערער, לרבות עברו הנקי, נלקחו בחשבון עת נגזר דינו', 'המערער יתייצב לריצוי עונשו בבימ""ר קישון ביום 20.12.2022 בשעה 10:00, כשברשותו תעודת זהות', 'לאחר ששקלתי את טענות הצדדים, אלו שנטענו בכתובים ואלו שבעל פה, באתי לידי מסקנה כי דין הערעור להידחות']"
23041820.E03.txt	אשר על כן, העתירה נדחית	1	['אשר על כן, העתירה נדחית']
23023510.E02.txt	אשר על כן, העתירה נדחית	1	['אשר על כן, העתירה נדחית']
22046410.E02.txt	none	0	[]
21072690.N11.txt	none	0	[]
23013920.E02.txt	אשר על כן, העתירה נדחית	1	['אשר על כן, העתירה נדחית']
21063590.F09.txt	מנגד, טוען המשיב כי דין הערעור להידחות	1	['מנגד, טוען המשיב כי דין הערעור להידחות']
23051700.C09.txt	none	0	[]
22016950.Y01.txt	סוף דבר: לאור האמור לעיל, אמליץ לחברותיי לקבל את הערעור על שני חלקיו, ולגזור על כל אחד משני המשיבים עונש מאסר בפועל של 22 חודשים, לצד הותרת שאר רכיבי הענישה על כנם	2	['סוף דבר: לאור האמור לעיל, אמליץ לחברותיי לקבל את הערעור על שני חלקיו, ולגזור על כל אחד משני המשיבים עונש מאסר בפועל של 22 חודשים, לצד הותרת שאר רכיבי הענישה על כנם', 'לאחר שעיינתי בנימוקי הערעור ושמעתי את טענות הצדדים בדיון שהתקיים לפנינו, הגעתי לכלל מסקנה כי דין הערעור על קולת העונש להתקבל ביחס לשני המשיבים, וכך אציע לחברותיי שנעשה']
22030900.F10.txt	"אשר על כן, אין בנמצא עילה מבוררת להתערבותנו בשיקול דעתו של היועמ""ש; ומשכך הוא, דין העתירה להידחות"	3	"['אשר על כן, אין בנמצא עילה מבוררת להתערבותנו בשיקול דעתו של היועמ""ש; ומשכך הוא, דין העתירה להידחות', 'לפיכך מצטרף אני למסקנת חברי כי דין העתירה להידחות', 'לפיכך, אני מצרפת הסכמתי למסקנת חבריי כי דין העתירה להידחות']"
21051580.M12.txt	ביום 3.4.2023 הוחלט לקבוע דיון בעתירה, זאת בהתחשב במספר הדחיות שניתנו למדינה במסגרת ההליך וכן בכך שבבקשת הדחייה לא הובאה התייחסות להיתכנות הפוליטית לתיקון החוק	1	['ביום 3.4.2023 הוחלט לקבוע דיון בעתירה, זאת בהתחשב במספר הדחיות שניתנו למדינה במסגרת ההליך וכן בכך שבבקשת הדחייה לא הובאה התייחסות להיתכנות הפוליטית לתיקון החוק']
23028800.J02.txt	none	0	[]
22024820.E01.txt	אשר על כן, ובשים לב לכך שאין דרכה של ערכאת הערעור למצות את הדין, אנו מקבלים את הערעור ומעמידים את עונשו של המשיב על 18 חודשי מאסר בפועל	2	['אשר על כן, ובשים לב לכך שאין דרכה של ערכאת הערעור למצות את הדין, אנו מקבלים את הערעור ומעמידים את עונשו של המשיב על 18 חודשי מאסר בפועל', 'דין הערעור להתקבל']
21051340.N09.txt	העתירה נדחית אפוא	1	['העתירה נדחית אפוא']
20082270.L08.txt	כפי שאפרט להלן, עמדתי היא כי אין לאכוף את הסכם השיתוף על המשיבים 11-1 (להלן: הדיירים), ולפיכך דין הערעור כולו להידחות	1	['כפי שאפרט להלן, עמדתי היא כי אין לאכוף את הסכם השיתוף על המשיבים 11-1 (להלן: הדיירים), ולפיכך דין הערעור כולו להידחות']
22065380.J04.txt	none	0	[]
22026010.V01.txt	none	0	[]
20090110.F16.txt	העתירה נדחית אפוא על הסף	5	"['העתירה נדחית אפוא על הסף', 'העותר יישא בהוצאות המשיבים בסך של 4,000 ש""ח', 'מנגד, טוענים המשיבים כי דין העתירה להידחות על הסף, הן בשל קיומו של סעד חלופי והן מחמת חוסר ניקיון כפיים של העותר', 'בנוסף, טוענים המשיבים כי דין העתירה להידחות גם לגופו של עניין לנוכח העובדה שהמדיניות המעודכנת נועדה אך להקל ביחס לסדר הקדימות באכיפה; אין מדובר בהקפאתה; והיא חלה על מבנים שלא מתנהלים לגביהם הליכי אכיפה כדי לאפשר הסדרה כדין של בנייה ישנה המשמשת למגורים', 'לאחר עיון בכתובים אשר הונחו לפנינו, הגענו למסקנה כי דין העתירה להידחות על הסף – זאת, מחמת קיומו של סעד חלופי מובהק וכן לנוכח חוסר ניקיון כפיו של העותר']"
22086260.E03.txt	אשר על כן, העתירה נדחית	1	['אשר על כן, העתירה נדחית']
23085790.O02.txt	הערעור נדחה אפוא בזאת	1	['הערעור נדחה אפוא בזאת']
23046230.V02.txt	עיינתי בטענות המערער ובנספחים שצורפו, ובאתי לידי מסקנה כי דין הערעור להידחות	1	['עיינתי בטענות המערער ובנספחים שצורפו, ובאתי לידי מסקנה כי דין הערעור להידחות']
23021650.J02.txt	משכך, דין הערעור להתקבל	1	['משכך, דין הערעור להתקבל']
22057940.M08.txt	"בין היתר, התייחסה הוועדה להסדר הטיעון שנערך עם מנהלת הלשכה של גנדלמן שמסגרתו הוסכם כי המדינה תבקש להטיל עליה צו של""צ ומאסר מותנה; וכן לכך שתיקו הפלילי של לוי נסגר"	3	"['בין היתר, התייחסה הוועדה להסדר הטיעון שנערך עם מנהלת הלשכה של גנדלמן שמסגרתו הוסכם כי המדינה תבקש להטיל עליה צו של""צ ומאסר מותנה; וכן לכך שתיקו הפלילי של לוי נסגר', 'עוד הוחלט שלא להטיל מגבלות על התפקידים בהם הוא מכהן כחבר מועצת הרשות המקומית', 'צביקה גנדלמן המבקש להצטרף להליכים כ""ידיד בית המשפט"": מרכז השלטון המקומי המבקשת להצטרף להליכים כ""ידידת בית המשפט"": התנועה למען איכות השלטון בישראל עתירה למתן צו על תנאי וצו ביניים תאריך הישיבה: כ""ט בטבת התשפ""ג (22.1.2023) בשם העותרים בבג""ץ 5794/22: עו""ד מתן גוטמן בשם העותר 1 בבג""ץ 5825/22: עו""ד ינון סרטל; עו""ד ניר לזר בשם העותרת 2 בבג""ץ 5825/22: עו""ד עומר מקייס בשם העותרת בבג""ץ 5845/22: עו""ד יובל יועז; עו""ד אוהד שפק בשם העותרת בבג""ץ 5954/22, המשיבים 4-2 בבג""ץ 5794/22 והמשיבה 2 בבג""ץ 5825/22 ו-5845/22: עו""ד עמרי אפשטיין; עו""ד ענר הלמן בשם המשיב 6 בבג""ץ 5794/22, המשיב 3 בבג""ץ 5825/22 ו-5845/22 והמשיב 2 בבג""ץ 5954/22: עו""ד ליאור אפשטיין; עו""ד עמית חדד בשם המבקש להצטרף להליכים כ""ידיד בית המשפט"": עו""ד נעה בן-אריה; עו""ד אלי אליאס בשם המבקשת להצטרף להליכים כ""ידידת בית המשפט"": עו""ד תומר נאור; עו""ד רותם בבלי-דביר פסק-דין המשנה לנשיאה ע\' פוגלמן: העתירות שלפנינו מכוונות להחלטתה של הוועדה לבחינת השעיית ראשי רשויות בשל הגשת כתבי אישום (להלן: הוועדה לבחינת השעיה או הוועדה) מיום 15.8.2022 שבמסגרתה הוחלט שלא להאריך לתקופה נוספת את השעייתו של מר צבי גנדלמן (להלן: גנדלמן) מתפקידו כראש עיריית חדרה, חרף כתב האישום אשר תלוי ועומד נגדו']"
22013220.E02.txt	סוף דבר, שהעתירה נדחית	3	['סוף דבר, שהעתירה נדחית', 'ב-89% מהמקרים הקובלנה נמחקה/הנאשם זוכה/הוחלט על הפסקת הליכים/התיק נסגר טכנית', 'ב-11% מהקובלנות הוחלט על אשמה ללא הרשעה/הרשעה']
22000180.F03.txt	"לשם השוואה, אציין את פסק הדין שניתן בע""פ 2090/22 מדינת ישראל נ' פלוני (29.5.2022), אשר בו הוחלט להשית על קטין – אגב קבלת ערעור המדינה בעניינו – 25 חודשי מאסר לריצוי בפועל בגין עבירות הדומות לאלו שבוצעו על ידי המערער דכאן, חלף 15 חודשי מאסר אשר הוטלו על אותו קטין על ידי בית המשפט המחוזי"	1	"['לשם השוואה, אציין את פסק הדין שניתן בע""פ 2090/22 מדינת ישראל נ\' פלוני (29.5.2022), אשר בו הוחלט להשית על קטין – אגב קבלת ערעור המדינה בעניינו – 25 חודשי מאסר לריצוי בפועל בגין עבירות הדומות לאלו שבוצעו על ידי המערער דכאן, חלף 15 חודשי מאסר אשר הוטלו על אותו קטין על ידי בית המשפט המחוזי']"
22026680.C05.txt	"לשם שלמות התמונה יוער, כי נוכח העובדה שמשיב 6 שימש בתקופה הרלבנטית כמנהל מחלקה בפרקליטות המדינה, הוחלט בפרקליטות המחוז להעביר את הטיפול בשלושת התיקים ללשכת היועץ המשפטי לממשלה (להלן: היועמ""ש)"	6	"['לשם שלמות התמונה יוער, כי נוכח העובדה שמשיב 6 שימש בתקופה הרלבנטית כמנהל מחלקה בפרקליטות המדינה, הוחלט בפרקליטות המחוז להעביר את הטיפול בשלושת התיקים ללשכת היועץ המשפטי לממשלה (להלן: היועמ""ש)', 'עניינה של עתירה זו בבקשת העותרת להורות למשיבים להמציא לה את כלל חומרי החקירה, בשלושה תיקי חקירה הקשורים בה, בבנה ובבא-כוחה; לנמק מדוע הוחלט לסגור את תלונתה של העותרת; ולקבוע האם יש משום ניגוד עניינים בפניות בא-כוחה לפרקליטות המדינה, בנסיבות המקרה דנא', 'לחייב את המשיבה 2 ליתן הסבר מפורט ומנומק מדוע הוחלט לסגור את תלונת העותרת [בתיק הראשון] נגד המשיב 6 מתי נסגר התיק ומי היה שותף להחלטה זו', 'סוף דבר: העתירה נדחית אפוא בהעדר כל עילה להתערבות שיפוטית', 'לאחר סגירת התיק הראשון, הוחלט כי אין מקום להמשיך בחקירת התיק השני והתיק השלישי – ואלו נסגרו גם כן', 'לאחר עיון, מצאנו כי דין העתירה להידחות בהיעדר עילה להתערבות שיפוטית']"
23015890.J08.txt	סוף דבר: מכלל טעמים אלו אציע לחברי ולחברתי כי נדחה את הערעור	1	['סוף דבר: מכלל טעמים אלו אציע לחברי ולחברתי כי נדחה את הערעור']
23037660.E02.txt	אשר על כן, העתירה נדחית	2	['אשר על כן, העתירה נדחית', 'עמדת המשיבים 3-2 (להלן: המשיבים), היא כי דין העתירה להידחות בהיעדר עילה להתערבות שיפוטית בצו המעצר השני, אשר הוצא מטעמי בטחון החלטיים ולאחר שנמצא כי אין דרך אחרת למנוע את הסיכון הרב הנשקף מן העותר לביטחון האזור ולשלום הציבור']
23076520.C01.txt	אשר על כן העתירה נדחית, בלי צו להוצאות	2	['אשר על כן העתירה נדחית, בלי צו להוצאות', 'דין העתירה להידחות על הסף']
22021880.A03.txt	"המערערים יתייצבו לשאת בעונש המאסר בפועל שהוטל עליהם ביום 1.9.2022 עד השעה 10:00 – המערער בע""פ 2188/22 בבית הסוהר דקל והמערערת בע""פ 2274/22 בבית הסוהר נווה תרצה – או על פי החלטת שירות בתי הסוהר, כשברשותם תעודת זהות או דרכון"	2	"['המערערים יתייצבו לשאת בעונש המאסר בפועל שהוטל עליהם ביום 1.9.2022 עד השעה 10:00 – המערער בע""פ 2188/22 בבית הסוהר דקל והמערערת בע""פ 2274/22 בבית הסוהר נווה תרצה – או על פי החלטת שירות בתי הסוהר, כשברשותם תעודת זהות או דרכון', 'סוף דבר: הערעורים נדחים']"
23067890.R02.txt	העתירה נדחית אפוא	1	['העתירה נדחית אפוא']
22035800.C03.txt	"בתוך כך, נקבע כי מדובר בטעות בתום לב מצד המבקש – ועל-כן הוחלט להטיל עליו קנס בשיעור של 700 ש""ח"	2	"['בתוך כך, נקבע כי מדובר בטעות בתום לב מצד המבקש – ועל-כן הוחלט להטיל עליו קנס בשיעור של 700 ש""ח', 'סוף דבר: הערעור מתקבל כך שרכיב ההוצאות שנקבע בפסק דינו של בית המשפט המחוזי מבוטל בזאת']"
22032440.J03.txt	"המשיב יתייצב לשאת בעונש המאסר בפועל ביום 19.10.2022 עד השעה 10:00 בימ""ר דקל, או על פי החלטת שירות בתי הסוהר, כשברשותו תעודת זהות או דרכון"	2	"['המשיב יתייצב לשאת בעונש המאסר בפועל ביום 19.10.2022 עד השעה 10:00 בימ""ר דקל, או על פי החלטת שירות בתי הסוהר, כשברשותו תעודת זהות או דרכון', 'סוף דבר: מעשיו של המשיב מכתימים את ארגון שירות בתי הסוהר, על משרתיו, אשר מדי יום עושים את מלאכתם המורכבת במקצועיות ובצניעות, אף שלעיתים הם נחבאים אל הכלים ונחשפים רק באירועים עגומים כבענייננו']"
21089910.E06.txt	אקדים ואומר כי דין הערעור והערעור שכנגד להידחות	1	['אקדים ואומר כי דין הערעור והערעור שכנגד להידחות']
23000730.V01.txt	"עם זאת, בפתח הדיון התברר כי ב""כ המערער הגיש בקשה לדחיית הדיון מאחר שבנו מאושפז, והמותב הורה על דחיית הדיון ליום 2.10.2022 וציין כי לדיון זה יתייצב גם המערער שאם לא כן יוצא נגדו צו הבאה"	2	"['עם זאת, בפתח הדיון התברר כי ב""כ המערער הגיש בקשה לדחיית הדיון מאחר שבנו מאושפז, והמותב הורה על דחיית הדיון ליום 2.10.2022 וציין כי לדיון זה יתייצב גם המערער שאם לא כן יוצא נגדו צו הבאה', 'דין הערעור להידחות']"
22079740.E03.txt	סוף דבר, שהעתירה נדחית	1	['סוף דבר, שהעתירה נדחית']
22040040.E07.txt	"במהלך הדיון שהתקיים לפנינו, ביקש בא כוח המבקש להדגיש, בין היתר, כי על המבקש הושתו עונשים נוספים, לרבות מאסר וקנס, וכי דיני המס לא צריכים ""ליצור אירוע בלתי כלכלי כדי לעזור לתקנת הציבור"", וזאת בפרט משעה שבמסגרת הסדר הטיעון הוסכם כי דין החילוט לצרכי מס אינו ידוע"	2	"['במהלך הדיון שהתקיים לפנינו, ביקש בא כוח המבקש להדגיש, בין היתר, כי על המבקש הושתו עונשים נוספים, לרבות מאסר וקנס, וכי דיני המס לא צריכים ""ליצור אירוע בלתי כלכלי כדי לעזור לתקנת הציבור"", וזאת בפרט משעה שבמסגרת הסדר הטיעון הוסכם כי דין החילוט לצרכי מס אינו ידוע', 'כך, בע""א 9283/04 צברי נ\' פקיד שומה ת""א - היחידה הארצית לשומה\u200f (9.11.2006) (להלן: עניין צברי), הוטל קנס על המערער בגדרו של הליך פלילי, ובשלב הערעור הוחלט להמיר את הקנס בחילוט']"
22045850.J01.txt	על כן, אני סבור כי דין הערעור על קולת העונשים שהוטלו על המשיבים להתקבל, בעוד שדין הערעורים על חומרתם להידחות, וכך אציע לחברותיי שנעשה	1	['על כן, אני סבור כי דין הערעור על קולת העונשים שהוטלו על המשיבים להתקבל, בעוד שדין הערעורים על חומרתם להידחות, וכך אציע לחברותיי שנעשה']
23047890.E01.txt	דין העתירה להידחות על הסף אף מבלי להידרש לתגובת המשיבות	2	['דין העתירה להידחות על הסף אף מבלי להידרש לתגובת המשיבות', 'סוף דבר, שהעתירה נדחית']
22041030.M01.txt	none	0	[]
21070390.X07.txt	בהמשך, תועדו אירועים של אי-שקט בהם תלשה את צינור ההנשמה שחובר אליה, עד שהוחלט שלא להחזירו	2	['בהמשך, תועדו אירועים של אי-שקט בהם תלשה את צינור ההנשמה שחובר אליה, עד שהוחלט שלא להחזירו', 'לאחר עיון בכתב הערעור על נספחיו ובתיק בית המשפט המחוזי, ולאחר שנשמעו טענות הצדדים בדיון שנערך לפנינו, באתי לכלל מסקנה כי דין הערעור להידחות – וכך אציע לחברותיי שנעשה']
21074630.N15.txt	אשר על כן, דין הערעור להידחות	3	['אשר על כן, דין הערעור להידחות', 'המשיב מצדו טען כי דין הערעור להידחות', 'לאחר עיון בפסק דינו של בית המשפט המחוזי ובטענות הצדדים, ולאחר שמיעתם לפנינו, הגעתי לכלל מסקנה כי דין הערעור להידחות וכך אציע לחברותיי שנעשה']
23037720.E07.txt	"המערערת תתייצב לריצוי עונשו ביס""ר נוה תרצה ביום 20.8.2023 עד לשעה 10:00, כשברשותה תעודת זהות"	2	"['המערערת תתייצב לריצוי עונשו ביס""ר נוה תרצה ביום 20.8.2023 עד לשעה 10:00, כשברשותה תעודת זהות', 'דין הערעור להידחות']"
22075130.V01.txt	עיינתי בטענות המערער ובאתי לידי מסקנה כי דין הערעור להידחות	1	['עיינתי בטענות המערער ובאתי לידי מסקנה כי דין הערעור להידחות']
21058130.N16.txt	"המערערים יתייצבו לשאת בעונש המאסר בפועל שהוטל עליהם ביום 13.7.2022 עד השעה 10:00 בימ""ר ""קישון"", או במקום אחר על פי החלטת שירות בתי הסוהר, כשברשותם תעודת זהות או דרכון"	1	"['המערערים יתייצבו לשאת בעונש המאסר בפועל שהוטל עליהם ביום 13.7.2022 עד השעה 10:00 בימ""ר ""קישון"", או במקום אחר על פי החלטת שירות בתי הסוהר, כשברשותם תעודת זהות או דרכון']"
21036330.X08.txt	סיכומם של דברים הוא, שלא נמצאה הצדקה להתיר למערער לחזור בו מהודייתו, ולפיכך דין הערעור על הכרעת הדין להידחות	1	['סיכומם של דברים הוא, שלא נמצאה הצדקה להתיר למערער לחזור בו מהודייתו, ולפיכך דין הערעור על הכרעת הדין להידחות']
22003090.M02.txt	none	0	[]
22018690.Y02.txt	אשר על כן, העתירה נדחית	7	"['אשר על כן, העתירה נדחית', 'אף לגופם של דברים, גורסים המשיבים כי דין העתירה להידחות, באשר לא נפל כל פגם בעבירות המיוחסות לנאשם בכתב האישום', 'בעניין זה יוער כי מתגובתם המקדמית של המשיבים עולה כי בימים שלאחר הגשת העתירה, הסתיימה התייעצות בפרקליטות בדבר סעיף העבירה המתאים לעניין, והוחלט כי אין מקום לתיקון כתב האישום', 'המשיבים בתגובתם המקדמית מסרו כי הם משתתפים בכאבה של העותרת עקב הפגיעה בה ורואים את מעשיו של הנאשם בחומרה, אך סבורים כי דין העתירה להידחות על הסף', 'באשר לזמני הטיפול בתיק, צוין כי ""התיק נחקר ביסודיות ולאחר סיום כלל פעולות החקירה, הוחלט לזמן את החשוד לשימוע"" (סעיף 5 לתגובה מיום 5.9.2021); (-) ביום 18.9.2021 פנו באי כוח העותרת לראשת מח""ש בטענות לגבי המענה שקיבלו בפנייתם האחרונה, וכן שלחו שתי תזכורות ביחס לפנייה זו', 'לא זו אף זו, העותרת טוענת כי הודרה מהליך קבלת ההחלטות בעניינו של הנאשם וקולה לא נשמע טרם הוחלט על ניסוח כתב האישום, באופן שאינו עולה בקנה אחד עם חובות ההגינות והשקיפות המוטלות על רשויות אכיפת החוק', 'לאחר שעיינתי בטענות העותרת ובתגובה המקדמית מטעם המשיבים, ומבלי להפחית בפגיעתה וכאבה של העותרת, הגעתי לכלל מסקנה כי דין העתירה להידחות']"
23032720.N01.txt	משכך ולו בשל כך, דין העתירה להידחות על הסף	3	['משכך ולו בשל כך, דין העתירה להידחות על הסף', 'העתירה נדחית', 'דין העתירה להידחות']
