filename,label
96082790_B02.txt.txt,"? ??? ????? ?????? ????? ???? ???? ???????? ??????? ?""? 8279/96 ????: ???? ????? ????? ?' ???? ???? ?????? ?' ????? ???? ????? ?' ????? ???????? : 1."
96082790_B02.txt.txt,"???? ????? ????? ?????? ???????? ??""? 2."
96032830_B05.txt,"? ??? ????? ?????? ????? ???? ???? ???? ???? ??""? 3283/96 ??""? 1344/97 ????: ???? ????? ????? ?' ???? ???? ????? ?' ??? ??' ????? ?' ??????? ??????? : 1."
96032830_B05.txt,?????? ????? 2.
08099140_o07.txt.txt,"???? ????? ?????? ????? ???? ???? ???? ???? ??""? 9914/08 - ?' ????: ???? ????? ?' ?' ??? ???? ????? ?' ?????? ???? ????? ?' ?????? ??????: ????? ??????? ?????? ???????? ??? ????? ? ? ? ???????: 1."
08099140_o07.txt.txt,????? ????? ??? ?????? ?????? ??? ???? 2.
97028300_B02.txt,"??? ????? ?????? ????? ???? ???? ???? ???? ??""? 2624/97 ??""? 2827/97 ??""? 97 / 2830 ????: ???? ????? ????? ?' ???? ???? ????? ?' ??????? ???? ????? ?' ??? ???? ????? ?' ???? ???? ?????? ?' ????? ????? ???""? 2624/97 : 1."
97028300_B02.txt,"???? ?????, ??""? 2."
97045130_E05.txt,"? ??? ????? ?????? ????? ???? ???? ???? ???? ??""? 4513/97 ????: ???? ????? ?' ??? ???? ????? ?' ???? ??' ????? ?' ??????? ??????? : 1."
97045130_E05.txt,?'??? ??? ???? 2.
96061750_B03.txt.txt,"??? ????? ?????? ??""? 96 / 6175 ????: ???? ????? ????? ?' ???? ???? ?????? ?' ???????-??? ???? ?????? ?' ????? ?? ??? : ???? ????? ??? ????? ? : ????? ???? ?????- ????? ??????? ??""? ???? ???? ????? ?? ??? ??? ??? ????? ?????? ???-????-??? ???? 17.6.96 ???? ?""? 1513/94 ????? ?? ??? ???? ???????: ?' ???????, ?'?' ???, ?' ?????? ????? ??????: ?""? ????? ????""? ( 23.06.97 ) ??? ?? ???: ??""? ??? ????? ??? ????? ?: ??""? ????? ????? ????? ????? ????? ?' ????: ???? ???? ?????? ????? ??? ?? ?????? ????? ????? ?????? ?? ????."
96061750_B03.txt.txt,"???? ?????? ?? ????? ???? ??? ???? ???? ????? ???? ?????, ?? ????, ???? ????? ??????."
98081100_G03.txt.txt,"? ??? ????? ?????? ????? ???? ???? ???? ???? ??""? 8110/98 ????: ???? ????? ?' ???? ???? ????? ?' ???? ???? ?????? ?' ????? ????? : ???? ??? ?????? ??? ??????? : 1."
98081100_G03.txt.txt,"???? ????? ??""? ???? ??????? 2."
96035870_E08.txt,"? ??? ????? ?????? ????? ???? ???? ???????? ??????? ?""? 3587/96 ????: ???? ????? ????? ?' ???? ???? ????? ?' ??? ???? ????? ?' ?????? ???????? : 1."
96035870_E08.txt,???? ????? 2.
93017220_B01.txt.txt,"? ??? ????? ?????? ????? ???? ???? ???????? ??????? ?""? 1722/93 ????: ???? ????? ????? ?' ???? ???? ????? ?' ???? ??' ????? ?' ??????? ???????? : 1."
93017220_B01.txt.txt,"???? ????? ?????""? ???? 2."
98008540.H01,"? ??? ????? ?????? ????? ???? ???? ???????? ??????? ?""? 854/98 ????: ???? ????? ?' ???? ???? ?????? ?' ???????-??? ???? ????? ?' ??????? ?????? : ????? ??? ????? ? : ????? ????? ????? ?? ??? ??? ??? ????? ?????? ???????? ???? 25.12.97 ??""? 477/97 ????? ?? ??? ???? ????? ??? ??? ??? ??????: ??""? ?."
98008540.H01,"?????? ??? ??????: ??""? ???? ???? ??? ????? ?????: ??' ?????? ????? ???-??? ?????? - ???? 1981 - ????? ???? ????? ?????? ???????? (?.?."
96006830_E07.txt.txt,"? ??? ????? ?????? ????? ???? ???? ???????? ??????? ?""? 683/96 ????: ???? ????? ?' ??? ???? ?????? ?' ???????-??? ???? ????? ?' ?????? ?????? : ???? ??? ???? ??? ??????? : 1."
96006830_E07.txt.txt,???? ???? 2.
94034330_J05.txt.txt,"? ??? ????? ?????? ????? ???? ???? ???????? ??????? ??""? 94 / 3433 ????: ???? ?????? ?' ???????-??? ???? ????? ?' ????? ???? ?????? ?' ????? ?????? : ?????? ??, ??""? ???? ?? ???? ????? ??? ???? ???""? ??? ??????? : 1."
94034330_J05.txt.txt,"????? ??? ???""? 2."
98007310_A01.txt,"? ??? ????? ?????? ????? ???? ???? ???????? ??????? ?""? 731/98 ????: ???? ????? ?' ??? ?????? : ????? ???? ??? ????? ? : ????? ????? ????? ????? ???? ?? ?????? ?? ??? ????? ?????? ????? ???? 25.1.98 ??.?."
98007310_A01.txt,"511/97, ????? ?? ??? ???? ????? ????? ???? ????? ??????: ?' ???? ????""? (3.3.98) ??? ??????: ??""? ???? ??? ??? ??????: ??""? ????? ???-?? ???-??? ?????? ???? ?? ?????? ????? ???? ??? ?????, ????? ??? ????? ???."
97019870_B01.txt.txt,"??? ????? ?????? ????? ???? ???? ???????? ??????? ?""? 97 / 1987 ????: ???? ????? ????? ?."
97019870_B01.txt.txt,???? ???? ????? ?.
96094770_B05.txt.txt,"? ??? ????? ?????? ????? ???? ???? ???? ???? ??""? 9477/96 ????: ???? ????? ????? ?' ???? ???? ????? ?' ???? ???? ?????? ?' ????? ????? : ??? ???? ??'??? ??? ????? : ????? ?????? ?? ???? ????? ???? ?????? ???? ???? ?? ?? ???? ????? ??????: ?? ????? ???""? (12.7.98) ??? ????? : ??""? ??'??? ????? ??? ????? : ??""? ?."
96094770_B05.txt.txt,"????? ? ? ?? ?? ???? ??????, ????? ????? ???? ???????."
94059220_B01.txt,"??? ????? ?????? ????? ???? ???? ???????? ??????? ?""? 94 / 5922 ????: ???? ????? ????? ?' ???? ???? ????? ?' ??? ???? ????? ?' ???? ?????? : ??? ????? ?????? ??""? ???? ????? ??? ??????? : 1."
94059220_B01.txt,"???? ???????? ??""? 2."
97009860_F01.txt.txt,"???? ????? ?????? ????? ???? ???? ???????? ??????? ?""? 986/97 ????: ???? ????? ?' ??? ???? ????? ?' ???? ???? ?????? ?' ????? ??????: ????? ?????? ? ? ? ??????: ????? ????? ????? ?? ??? ??? ??? ????? ?????? ????? ???? 30.12.96 ???? 168/95 ????? ?? ??? ???? ????? ?' ?'????? ????? ??????: ??' ????? ???""? (20.5.97) ??? ??????: ??""? ???? ????? ??? ??????: ??""? ???? ???? ??? ????? ?????: ??' ??? ???? ? ? ? ? ? ?? ??? ??? ?????? ???? ????? ???? ????? ??????."
97009860_F01.txt.txt,"???? ????? ????? ????????? ?????? ????? ?? ?????? ?????? ???? ????? ????-??? ??? ???? ??? ???? ??????? ????? ??????, ?????? ??? ????? ????? ??????, ??????? ?? ???? ?????? ?????? (?? ????? ???? ??? ???? ??????)."
96044400_E04.txt.txt,"? ??? ????? ?????? ????? ???? ???? ???????? ??????? ?""? 4440/96 ????: ???? ????? ?' ??? ???? ?????? ?' ????? ???? ????? ?' ?????? ?????? : ????? ???? ????? ??? ????? ? : ????? ????? ????? ?? ??? ??? ??? ????? ?????? ???????? ???? 2.5.96 ??""? 190/94 ????? ?? ??? ???? ????? ?' ??? ????? ??????: ?' ????? ????""? ( 2.11.97 ) ??? ?????? : ??""? ???? ????? ??? ????? ?: ??""? ???? ??? ????? ??? ??????? ???? ?????, ????? ?? ??? ??????, ????, ?? ?????? ????? ?? ???? ?? ??????? ?????? ??????? ??? ??? ??????? ?????? ?????? ?????."
96044400_E04.txt.txt,"???? ??? ???? ?????? ?? ???? ?? ???????, ????? ??? ???? ???? ?? ?? ?? ???????? ???? ??????? ?? ??? ??? ??? ??????."
97030300_A03.txt.txt,"??? ????? ?????? ????? ???? ???? ???? ???? ??""? 97 / 3030 ????: ???? ????? ?' ??? ???? ????? ?' ??????? ???? ????? ?' ???? ????? : ??? ???? ??? ????? : ?? ?????? ??????? ????? ???? ?? ?? ???? ??? ?????? ????? ??????: ?""? ????? ????""? ( 22.05.97 ) ??? ????? : ??""? ????? ????? ??? ????? : ??""? ??? ??????? ???-??? ????? ?' ???: ????????, ??? ?? ????? ???????, ??? ?????."
97030300_A03.txt.txt,? ? ? ? ? ???? ????? ????? ?????? ??? - ????? ???? 97030300.
91053260_D01.txt.txt,"???? ????? ?????? ????? ???? ???? ???????? ??????? ?""? 5326/91 ????: ???? ????? ?' ??????? ???? ????? ?' ???? ???? ?????? ?' ????? ?????? ? : ???? ???? - ????? ??????? ?????? ???????? ??????? ??? ??????? : 1."
91053260_D01.txt.txt,????? ?????? 2.
97021900_A02.txt.txt,"? ??? ????? ?????? ??""? 97 / 2190 ????: ???? ????? ?' ??? ?? ??? : ????? ????? ??? ????? ? : ????? ????? ???? ?????? ???? ???? ???? 680239/96 ???? ????? ??????? ????-??? ??? ?? ???: ????? ??? ??????: ??""? ???? ??-??? ????? ????? ??? ?????? ???? ???? ???? ?????? 680239/96 ???? ???? ????? ??????? ????-??? ???? ???? ????? ??????? ????????."
97021900_A02.txt.txt,"???? ?? ????? ???? ?? ""???? ???????? ???? ????? ?????? ??????""."
96010610_B03.txt,"? ??? ????? ?????? ????? ???? ???? ???????? ??????? ?""? 1061/96 ????: ???? ????? ????? ?' ???? ???? ?????? ?' ???????-??? ???? ????? ?' ????? ???????? : 1."
96010610_B03.txt,"?""? ???? ?'?? ?'?? 2."
97045490_B03.txt.txt,"? ??? ????? ?????? ????? ???? ???? ???????? ??????? ?""? 4549/97 ????: ???? ????? ????? ?' ???? ???? ????? ?' ??????? ???? ?????? ?' ???????-??? ?????? : ?????? ?????????? ??? ????? ? : ????? ????? ????? ?? ??? ??? ??? ????? ?????? ???-????-??? ???? 23.6.97 ???? ?.?."
97045490_B03.txt.txt,"111/97 ????? ?? ??? ???? ?????? ?' ?????-??? ????? ??????: ?' ????? ????""? (8.9.97) ??? ??????: ??""? ???? ??? ??????: ??""? ???? ??? ??? ????? ?????: ???? ????? ???-??? ??? ??????? ?? ??????? ?????? ????? ??? ???? ???."
99036240_F03.txt,"? ??? ????? ?????? ????? ???? ???? ???? ???? ??""? 3624/99 ????: ???? ????? ?' ??? ???? ?????? ?' ???????-??? ???? ????? ?' ?' ????? ????? : ????? ?? ???? ??? ????? : ????? ?????? ????? ????? ??????? ????? ???? ?? ?? ???? ????? ??????: ??' ????? ???""? ( 5.7.99 ) ??? ????? : ??""? ???? ??? ??? ????? : ??""? ?????? ??? ???-??? ???? ????? ????? ?????????, ??? ????? ?? ??????? ?????? ?? ????? ?????? ????? ??????? ?????? ?? ????? ????? ?????? ??? ????? ??-???? - ?? ?? ??-??? ????? ???-?????, ???? ??-?? ????? ??? ????? ?? ???????? - ?????? ????? ?????? ????? ??? ??? ???? ????? ????? (????? ???????) (??' 172) 1976."
99036240_F03.txt,"?????? ????, ????? ???? 75 ???? ?????, ????? ????? ?? ?????? ??? ??????? ????? ?????? ??? ?? ???, ?17- ???? ???? ??????."
98006060_G04.txt.txt,"? ??? ????? ?????? ????? ???? ???? ???? ???? ??""? 606/98 ????: ???? ????? ?' ???? ???? ????? ?' ???? ???? ????? ?' ????? ????? : ????? ?? ???? ??? ??????? : 1."
98006060_G04.txt.txt,????? ????? 2.
98001490_E07.txt.txt,"? ??? ????? ?????? ????? ???? ???? ???????? ??????? ?""? 149/98 ????: ???? ????? ?' ??? ???? ?????? ?' ???????-??? ???? ????? ?' ?????? ???????? : 1."
98001490_E07.txt.txt,?????? ?' ??????? 2.
95078160_B02.txt,"? ??? ????? ?????? ????? ???? ???? ???????? ??????? ?""? 7816/95 ????: ???? ????? ????? ?' ???? ???? ?????? ?' ???????-??? ???? ????? ?' ?????? ???????? : 1."
95078160_B02.txt,???? ??????? 2.
98032140_S06.txt.txt,"???? ????? ?????? ????? ???? ???? ???????? ??????? ?""? 3214/98 ?????? ????? ????: ???? ????? ????? ?' ??? (???') ???? ?????? ?' ?????'?? ???? ????? ?' ?????? ??????: ????? ???? ? ? ? ??????: ????? (1978) ??""? ????? ?? ??? ???? ?? ??? ????? ?????? ??""?-??? ???? 9.4.98 ??""? 1222/86 ????? ?? ??? ???? ?????? ?' ???? ??? ??????: ??""? ???? ???? ??? ??????: ??""? ???? ??????? ???-??? ????? ?' ??????: 1."
98032140_S06.txt.txt,"?????? ????? ?????? ????? ?? ??? ???? ?? ??? ????? ?????? ??? ???? (???? ?????? ?' ????) ??? ???? ?? ??????, ????? ????? ?????? ?? ??????, ????? ?? ?????? ???? ?????? ?????? ?? ?????? ??????? ???? ?? ?????? ????? ?? ??? ???? ??????, ??? ???????? ?????? ???? ??????."
96054410_J02.txt.txt,"? ??? ????? ?????? ????? ???? ???? ???????? ??????? ?""? 5441/96 ????: ???? ?????? ?' ???????-??? ???? ????? ?' ????? ???? ?????? ?' ????? ???????? : 1."
96054410_J02.txt.txt,??? ???? 2.
98078390_A02.txt,"? ??? ????? ?????? ????? ???? ???? ???? ???? ??""? 7839/98 ????: ???? ????? ?' ??? ???? ????? ?' ???? ???? ????? ?' ???? ???????: 1."
98078390_A02.txt,????? ???? 2.
97027410_B05.txt,"? ??? ????? ?????? ??""? 2741/97 ????: ???? ????? ????? ?' ???? ???? ????? ?' ????? ???? ????? ?' ?????? ???????? : 1."
97027410_B05.txt,???????? ??? 2.
98067890_L05.txt.txt,"? ???-????? ?????? ????? ????-???? ???? ???? ??""? 6789/98 ????: ???? ?????? ?' ????? ???? ????? ?' ????? ???? ?????? ?' ?????'?? ????? ? : ??????? ??????? ??""? ??? ??????? : 1."
98067890_L05.txt.txt,"????? ???? ????? (??????) ?????? ?????? ???? ??????? ??? ??? ????? ????? ???????? ?????, ??""?1990- 2."
98008130_B09.txt.txt,"? ??? ????? ?????? ????? ???? ???? ???????? ??????? ?""? 813/98 ????: ???? ????? ????? ?' ???? ???? ????? ?' ????? ???? ????? ?' ???? ?????? ? : ?????? ?????? ??? ????? : ???? ???? ????? ?? ??? ??? ??? ????? ?????? ????? ???? 1.1.98 ???? ????? 6078/97 ???? ??' 10/93 ????? ?? ??? ???? ?????? ???? ????? ??????: ?? ????? ???""? (14.12.98) ??? ?????? : ??""? ???? ????? ??? ????? : ??""? ?????? ???? ???-??? ???? ????? ???????? ??? ?? ?????? ?? ?????? ??? ????? ????? ????? ??????? ????? ???? ?? ?? ????? ????? ??????."
98008130_B09.txt.txt,?????? ????.
97004450_G03.txt.txt,"? ??? ????? ?????? ????? ???? ???? ???? ???? ??""? 445/97 ????: ???? ????? ?' ???? ???? ????? ?' ???? ???? ?????? ?' ????? ????? : ???? ???? ?'??? ?????? ??? ??????? : 1."
97004450_G03.txt.txt,?? ????? 2.
98014050_J02.txt.txt,"? ??? ????? ?????? ????? ???? ???? ???? ???? ??""? 1405/98 ????: ???? ?????? ?' ???????-??? ???? ?????? ?' ????? ??' ????? ?' ??????? ????? : ???? ???? ??? ??????? : 1."
98014050_J02.txt.txt,"????? ?????? ??????? ???? ?""? ??????? 2."
96011920_A02.txt,"??? ????? ?????? ????? ???? ???? ???? ???? ??""? 96 / 1192 ????: ???? ????? ?' ??? ???? ????? ?' ??????? ???? ?????? ?' ???????-??? ????? : ?'??? ?????? ???? ???? ??? ????? ? : ????? ????? ????? ???? ?? ?? ???? ????? ??????: ?""? ????? ????""? ( 16.06.97 ) ??? ????? : ????? ??? ????? ?: ??""? ????? ??? ???-??? ????????, ??? ?? ????? ???????, ???? ?????? ????."
96091730_B05.txt.txt,"??? ????? ?????? ????? ???? ???? ???? ???? ??""? 9173/96 ????: ???? ????? ????? ?' ???? ???? ????? ?' ??? ???? ????? ?' ????? ??????? : 1."
96091730_B05.txt.txt,???? ????? 2.
98056210_E08.txt,"? ??? ????? ?????? ????? ???? ???? ???? ???? ??""? 5621/98 ????: ???? ????? ?' ??? ???? ????? ?' ????? ???? ?????? ?' ????? ??????? : 1."
98056210_E08.txt,"?????? ??????? ?????? - ""???"" 2."
97045190_A06.txt.txt,"? ??? ????? ?????? ????? ???? ???? ???? ???? ??""? 4519/97 ????: ???? ????? ?' ??? ???? ?????? ?' ???????-??? ???? ?????? ?' ????? ????? ? : ??? ????? ????? ????? ??""? ??? ????? : ????? ????? ?? ???? ??????? ???? ???? ?? ?? ???? ??? ?????? ????? ??????: ?' ????? ????""? ( 26.04.98 ) ??? ????? ?: ??""? ??? ????? ??? ????? : ??""? ?????? ??? ???-??? ????? ?????? ??????? ???? ???????? ??????."
97045190_A06.txt.txt,????? ????? ?? ??? ??????.
97012430_A03.txt.txt,"??? ????? ?????? ????? ???? ???? ???? ???? ??""? 97 / 1243 ????: ???? ????? ?' ??? ???? ????? ?' ???? ???? ?????? ?' ????? ??????? : 1."
97012430_A03.txt.txt,"?'??? ?????, ?""? 2."
96015200_B01.txt,"??? ????? ?????? ????? ???? ???? ???????? ??????? ?""? 96 / 1520 ????: ???? ????? ????? ?' ???? ???? ????? ?' ??? ???? ????? ?' ???? ?????? : ?????? ?? ????? ????? ??? ????? ? : ????? ????? ????? ?? ??? ??? ??? ????? ?????? ????? ???? 11.12.95 ???? ????? 61/92 ????? ?? ??? ???? ????? ??? ?'??? ??? ?????? : ??""? ???? ??? ??? ????? ?: ??""? ???? ????? ???-??? 1."
96015200_B01.txt,?? ????? ??? ?????? ?? ??????.
98062960_B02.txt.txt,"???? ????? ?????? ??""? 6296/98 ????: ???? ????? ????? ?' ???? ???? ????? ?' ???? ???? ?????? ?' ????? ??????? : 1."
98062960_B02.txt.txt,??? ???? 2.
96062540_I01.txt.txt,"???? ????? ?????? ????? ???? ???? ???????? ??????? ??""? 6254/96 ????: ???? ????? ?' ???? ???? ????? ?' ????? ???? ?????? ?' ????? ???????: 1."
96062540_I01.txt.txt,??? ???? 2.
96025480_A01.txt,"??? ????? ?????? ????? ???? ???? ???????? ??????? ?""? 96 / 2548 ?""? 96 / 2530 ????: ???? ????? ?' ??? ???? ????? ?' ???? ???? ?????? ?' ????? ?????? ??""? 2548/96 ?????? ??""? 2530/96 : ???? ?? ????? ????? ??? ????? ? ??""? 2548/96 ???????? ??""? 2530/96: ????? ????? ????? ?? ??? ???? ?? ??? ????? ?????? ????? ???? 19.2.96 ??.?."
96025480_A01.txt,100/95 ????? ?? ??? ???? ????? ?.
95028100_B06.txt,"? ??? ????? ?????? ????? ???? ???? ???????? ??????? ?""? 2810/95 ????: ???? ????? ????? ?."
95028100_B06.txt,???? ???? ????? ?.
96068350_B03.txt.txt,"? ??? ????? ?????? ????? ???? ???? ???????? ??????? ?""? 6835/96 ????: ???? ????? ?' ??? ???? ????? ????? ?' ???? ???? ????? ?' ??? ?????? : ?'??? ????? ??????? ??? ??????? : 1."
96068350_B03.txt.txt,????? ?????? ?'? 2.
99031430_I05.txt,"???? ????? ?????? ????? ???? ???? ???? ???? ??""? 3143/99 ????: ???? ????? ?' ???? ???? ????? ?' ????? ???? ?????? ?' ????? ?????: ??? ??? ? ? ? ??????: ???? ?????? ????? ???? ?? ??-???? ????? ??????: ?""? ???? ???""? (22.12.99) ??? ?????: ??""? ???? ????? ??? ??????: ??""? ???? ???? ???-??? ????? ?????? ?? ?????? ????? ?? ????, ?? ?? ???? ??? ?????, ????? ???? ??? ????? ????? ???? ?????? ???? ??????, ????? ????? ?????? ???????? ?? ??????, ??? 60 ???."
99031430_I05.txt,?? ?? ????? ????? ????? ???? ????? ???? ????? ????? ???? ???? ???? ?? ??????? ???? ????? ????? ?????? ???? ???? ??.
95013870_A05.txt.txt,"??? ????? ?????? ????? ???? ???? ???? ???? ??""? 95 / 1387 ????: ???? ????? ?' ??? ???? ?????? ?' ???????-??? ???? ?????? ?' ????? ??????? : 1."
95013870_A05.txt.txt,???? ???? ???? 2.
97072540_A04.txt.txt,"? ??? ????? ?????? ????? ???? ???? ???????? ??????? ?""? 7254/97 ????: ???? ????? ?' ??? ?????? : ????? ?????? ??? ????? ??: 1."
97072540_A04.txt.txt,???? ?????? 2.
92020190_R02.txt.txt,"? ??? ????? ?????? ????? ???? ???? ???????? ??????? ?""? 2019/92 ????: ???? ????? ?' ??? ???? ????? ?' ???? ???? ????? ?' ??????? ???????? : 1."
92020190_R02.txt.txt,???? ?????? ??????? 2.
94005980_B02.txt,"??? ????? ?????? ????? ???? ???? ???????? ??????? ?""? 94 / 598 ????: ???? ????? ????? ?' ???? ???? ????? ?' ??? ???? ????? ?' ???? ?????? : ???? ????? ??????? ??? ??????? : 1."
94005980_B02.txt,"????? ????? ?????? ??""? 2."
97017740_B03.txt.txt,"? ??? ????? ?????? ??""? 97 / 1774 ????: ???? ????? ????? ?' ???? ???? ????? ?' ???? ???? ?????? ?' ????? ?????? : ??????? ??? ??? ????? : ????? ????? ????? ?? ??? ??? ??? ????? ?????? ??? ???? ???? 3.3.97 ???? ?""? 1427/95 ????? ?? ??? ???? ??????? ????, ?? ????, ?????????? ????? ??????: ? ?????? ????""? (12.6.97) ??? ?????? : ??""? ????? ???? ??? ????? ?: ??""? ???? ?????? ???-??? ????? ????? ???? ??????? ??? ???? ????? ?????? ?????."
97017740_B03.txt.txt,"???? ????? ???? ??? ?? ??????? ?? ??????? ?????? ???? ????? ?????? ????? 44 ?????? ??? ???? ??????, ???""?- 1974 ??? ???? ??????? ??????, ?? ??? ??? ???? ????? ???? ????? ??."
97076220_E03.txt,"? ??? ????? ?????? ????? ???? ???? ???????? ??????? ?""? 7622/97 ?????? ????? ????: ???? ????? ?' ??? ???? ????? ????? ?' ???? ???? ????? ?' ??? ?????? : ??? ?????? ??? ??????? : 1."
97076220_E03.txt,"?????, ???? ?????? ??""? 2."
98054650_G04.txt,"??? ????? ?????? ????? ???? ???? ???? ???? ??""? 5465/98 ????: ???? ????? ?' ???? ???? ????? ?' ???? ???? ?????? ?' ????? ??????? : 1."
98054650_G04.txt,???? ??? ?? ???? ???? 2.
98080360_B11.txt.txt,"? ??? ????? ?????? ???????? ??""? 8036/98 ????: ???? ????? ????? ?' ???? ???? ????? ?' ????? ???? ?????? ?' ????? ?? ????? : 1."
98080360_B11.txt.txt,?.???-??? ???? ????? ???? 2.
99007890_H01.txt,"? ??? ????? ?????? ????? ???? ???? ???????? ??????? ?""? 789/99 ?""? 873/99 ????: ???? ????? ?' ??? ???? ????? ?' ???? ???? ????? ?' ???? ?????? ??""? 789/99 ?????? ??""? 873/99: ???? ???? ? ? ? ?????? ??""? 873/99 ???????? ??""? 789/99: ????? ????? ????? ?? ??? ??? ??? ????? ?????? ???-????-??? ???? 22.12.98 ??.?."
99007890_H01.txt,"52/98 ????? ?? ??? ???? ????? ?' ???? ????? ??????: ?' ??? ????""? (18.7.99) ??? ?????? ??""? 789/99 ?????? ??""? 873/99: ??""? ??? ????? ??? ?????? ??""? 873/99 ???????? ??""? 789/99: ??""? ?????? ???? ??? ??? ????? ?' ????: ?????? ??? ??????? ???? ??? ???? ?? ??? ????? ?????? ???-???? (?.?."
97004430_H03.txt.txt,"?? ????? ?????? ????? ???? ???? ???? ???? ??""? 443/97 - 1 ????: ???? ????? ????? ?."
97004430_H03.txt.txt,???? ???? ????? ?.
97012430_A04.txt.txt,"??? ????? ?????? ????? ???? ???? ???? ???? ??""? 97 / 1243 ????: ???? ????? ?' ??? ???? ????? ?' ???? ???? ?????? ?' ????? ??????? : 1."
97012430_A04.txt.txt,"?'??? ?????, ?""? 2."
98042520_E06.txt.txt,"? ??? ????? ?????? ????? ???? ???? ???????? ??????? ?""? 4252/98 ????: ???? ????? ?' ??? ???? ????? ????? ?' ???? ???? ????? ?' ??? ?????? : ???? ??? ??? ??????? : 1."
98042520_E06.txt.txt,????? ???? 2.
97048290_F03.txt,"? ??? ????? ?????? ??""? 4829/97 ????: ???? ????? ?' ??? ???? ????? ?' ???? ???? ????? ?' ????? ?????? : ??? ?????-??""? ??? ????? : ??? ???? ?? ???? ????? ?? ??? ??? ??? ???? ??????? ????? ?? ???? ????? ???? ???? 17.7.97 ???""? 35/96 ????? ?? ??? ???? ???? ??? ????: ??""? ????? ??????, ??""? ???? ?????, ??""? ???? ????-???? ????? ??????: ?? ????? ???""? (2.9.98)."
97048290_F03.txt,"??? ?????? : ????? ??? ????? : ??""? ???? ??????? ???-??? ?????? ??? ?? ?? ??????."
97015940_A05.txt.txt,"? ??? ????? ?????? ????? ???? ???? ???????? ??????? ?""? 1594/97 ????: ???? ????? ?' ??? ???? ????? ?' ????? ???? ????? ?' ??????? ?????? ? : ????? ??? ????? ?????? ????? ??? ????? ? : ?????? ?? ???? ????? ?? ??? ??? ?? ??? ????? ?????? ???-????-??? ???? 22.1.97 ??.?."
97015940_A05.txt.txt,"593/94 ????? ?? ??? ???? ?????? ?' ????? ????? ??????: ?' ????? ????""? ( 3.12.97 ) ??? ?????? ?: ??""? ???? ???????; ??""? ?? ?????? ??? ????? ?: ??""? ????? ???? ???-??? ?????, ?? ????? ?????, ???? ????? ?????? ????."
98067770_E05.txt,"? ??? ????? ?????? ????? ???? ???? ???? ???? ??""? 6777/98 ????: ???? ????? ?' ??? ???? ?????? ?' ????? ???? ????? ?' ????? ??????? : 1."
98067770_E05.txt,???? ??????? 2.
95056560_B02.txt,"??? ????? ?????? ????? ???? ???? ???????? ??????? ?""? 95 / 5656 ????: ???? ????? ????? ?' ???? ???? ????? ?' ??? ???? ????? ?' ???? ???????? : 1."
95056560_B02.txt,???? ????? 2.
97032990_A17.txt,"? ??? ????? ?????? ????? ???? ???? ???? ???? ??""? 3299/97 ????: ???? ????? ?' ??? ???? ????? ?' ??? ???? ????? ?' ???? ??????? : 1."
97032990_A17.txt,?????? ????? ?? ??????? ?????? 2.
97054960_I08.txt.txt,"???? ????? ?????? ????? ???? ???? ???? ???? ??""? 5496/97 ????: ???? ????? ?' ???? ???? ?????? ?' ????? ???? ????? ?' ?' ????? ???????: ??? ???? ???' ? ? ? ???????: 1."
97054960_I08.txt.txt,?? ??????? 2.
96004590_A05.txt,"? ??? ????? ?????? ????? ???? ???? ???? ???? ??""? 459/96 - ?' ????: ???? ????? ?' ??? ???? ????? ?' ???? ???? ????? ?' ???? ??????? : 1."
96004590_A05.txt,???? ????'?? 2.
97034660_F01.txt.txt,"???? ????? ?????? ????? ???? ???? ???? ???? ??""? 97 / 3466 ????: ???? ????? ????? ?' ???? ???? ????? ?' ??? ???? ?????? ?' ???????-??? ????? ? : ????? ??? ?????? ????????? ?????? ??""? ??? ??????? : 1."
97034660_F01.txt.txt,????? ?????? ????? 2.
96060850.H05,"? ??? ????? ?????? ????? ???? ???? ???????? ??????? ?""? 6085/96 ????: ???? ????? ?' ???? ???? ?????? ?' ???????-??? ???? ????? ?' ???? ?????? : ????? ??? ????? ? : ????? ?????."
96060850.H05,????? ?? ??? ??? ??? ????? ?????? ???? ??? ???? 17.6.1996 ??.?.
98057990_Q06.txt,"? ??? ????? ?????? ????? ???? ???? ???? ???? ??""? 5799/98 ????: ???? ????? ?' ??? ???? ?????? ?' ????? ???? ????? ?' ?????? ????? : ????? ?????? ??? ????? : ?? ????? ????? ???? ?? ??-???? ??? ?????: ??""? ???? ????? ???-??? ?????? ?? ????? ?? ??? ????? ????? ?? ????? ????? ?? ?????? ??????? ??-?? ??? ?????."
98057990_Q06.txt,??? ????? ????? ??? ????? ?????? ?? ???? ???? ??? ?????? ??????.
98044570_F02.txt,"? ??? ????? ?????? ????? ???? ???? ???? ???? ??""? 4457/98 ????: ???? ????? ?' ??? ???? ?????? ?' ????? ???? ?????? ?' ????? ????? : ??? ?? ???? ??? ????? ? : ?????? ??-????-???, ????? ?????? ???? ?????? ?????? ??? ????? : ??""? ?? ??-???? ??? ????? ?: ??""? ????? ?????-???? ???-??? ????? ????? ??????? ?????? ???? ?????? ?? ??????."
98044570_F02.txt,??? ?? ???????.
